DATE,ES1_LN_RET,ES1_OPEN,ES1_HIGH,ES1_LOW,ES1_CLOSE,ES1_VOLUME,ES1_IS_TRADING,ES1_CLOSE_LN,ES1_ARITH_RET,VIX_LN_RET,VIX_OPEN,VIX_HIGH,VIX_LOW,VIX_CLOSE,VIX_VOLUME,VIX_IS_TRADING,VIX_CLOSE_LN,VIX_ARITH_RET
2010-09-27,-0.00482245564141337,1144.0,1149.75,1137.0,1137.75,1343049,1,7.036807906896751,-0.004810846271594116,0.0061792163659579735,24.2,24.45,23.95,24.35,6117,1,3.192531849528599,0.006198347107438051
2010-09-28,0.003509545168356887,1137.75,1146.0,1127.25,1141.75,2305031,1,7.040317452065108,0.0035157108327839026,-0.002055499182096021,24.25,25.15,24.05,24.3,11495,1,3.190476350346503,-0.002053388090349051
2010-09-29,-0.0006571022030321672,1141.75,1146.75,1135.5,1141.0,1860633,1,7.039660349862076,-0.0006568863586599027,0.016326893287428756,24.45,24.9,24.3,24.7,8404,1,3.2068032436339315,0.016460905349794164
2010-09-30,-0.0037317571569559504,1141.0,1153.5,1131.25,1136.75,2825790,1,7.03592859270512,-0.0037248028045574477,0.029912499362600098,24.4,25.75,24.15,25.45,9339,1,3.2367157429965316,0.030364372469635637
2010-10-01,0.004826687738261448,1135.75,1146.5,1134.5,1142.25,2065971,1,7.040755280443381,0.00483835495931384,-0.027890253981832203,24.9,25.4,24.75,24.75,5840,1,3.2088254890146994,-0.027504911591355596
2010-10-04,-0.0065876391068062645,1143.25,1144.0,1127.0,1134.75,1849807,1,7.034167641336575,-0.006565988181221227,0.01603240753104851,25.0,25.6,24.75,25.15,5263,1,3.224857896545748,0.016161616161616044
2010-10-05,0.017471507974139655,1134.75,1158.75,1132.75,1154.75,2203058,1,7.051639149310715,0.017625027539105442,-0.06149478160780619,24.7,24.8,23.6,23.65,11337,1,3.1633631149379418,-0.05964214711729621
2010-10-06,0.0008656135576199375,1155.0,1160.0,1151.0,1155.75,1720880,1,7.052504762868335,0.0008659883091577392,-0.017057982904576274,23.55,23.9,23.2,23.25,8340,1,3.1463051320333655,-0.016913319238900604
2010-10-07,0.0006487188031591984,1155.75,1163.75,1147.25,1156.5,1988730,1,7.053153481671494,0.0006489292667100077,-0.01298719552681149,23.1,23.75,22.9,22.95,6856,1,3.133317936506554,-0.012903225806451646
2010-10-08,0.0034527440429981127,1156.5,1164.0,1145.5,1160.5,1969643,1,7.056606225714492,0.0034587116299178433,-0.044550796985373786,22.95,23.25,21.85,21.95,8643,1,3.08876713952118,-0.04357298474945537
2010-10-11,0.0015068348562019551,1161.5,1165.0,1157.75,1162.25,1005696,1,7.058113060570694,0.0015079707022835898,-0.030060066805800645,21.85,21.85,21.25,21.3,6161,1,3.0587070727153796,-0.029612756264236872
2010-10-12,0.0019340287537019663,1162.5,1169.0,1151.75,1164.5,1941433,1,7.060047089324396,0.0019359001935899123,0.12970954466811246,25.35,25.65,24.05,24.25,8643,1,3.188416617383492,0.13849765258215951
2010-10-13,0.008337835582708841,1165.25,1181.0,1164.25,1174.25,2163266,1,7.068384924907105,0.00837269214255043,-0.029290796921065176,23.9,23.95,23.19,23.55,9890,1,3.159125820462427,-0.028865979381443307
2010-10-14,-0.0006389096160264174,1174.75,1180.75,1162.5,1173.5,2400204,1,7.067746015291078,-0.0006387055567383948,0.027226812700213987,23.7,24.75,23.55,24.2,6794,1,3.186352633162641,0.027600849256900206
2010-10-15,0.0012774112871811738,1174.0,1180.0,1163.0,1175.0,2644031,1,7.069023426578259,0.0012782275244993535,-0.006217636610870603,23.85,24.9,23.75,24.05,8468,1,3.1801349965517702,-0.00619834710743794
2010-10-18,0.002762139225580995,1174.25,1182.25,1164.75,1178.25,1465558,1,7.07178556580384,0.002765957446808409,-0.03168163598011553,24.05,24.3,22.9,23.3,7287,1,3.1484533605716547,-0.03118503118503113
2010-10-19,-0.012382737212563555,1178.75,1179.5,1155.5,1163.75,3065772,1,7.059402828591277,-0.012306386590282159,0.02333085676269553,23.95,24.3,23.3,23.85,17889,1,3.1717842173343502,0.023605150214592197
2010-10-20,0.009407809391648314,1164.0,1180.0,1160.5,1174.75,2289137,1,7.068810637982925,0.009452201933404902,-0.05383431105610992,23.7,23.85,22.55,22.6,12380,1,3.1179499062782403,-0.052410901467505266
2010-10-21,0.0008508828422320036,1174.75,1186.25,1167.25,1175.75,2408540,1,7.069661520825157,0.0008512449457331872,-0.026907452919924246,22.45,22.9,21.85,22.0,12183,1,3.091042453358316,-0.026548672566371723
2010-10-22,0.004243587951068939,1175.25,1181.5,1173.25,1180.75,1204824,1,7.073905108776226,0.00425260472039124,-0.04176941287629532,21.9,21.95,21.05,21.1,12717,1,3.0492730404820207,-0.040909090909090895
2010-10-25,0.001692405735031599,1180.75,1193.0,1180.5,1182.75,1752840,1,7.075597514511258,0.0016938386618674528,-0.007134394113874176,20.75,21.1,20.35,20.95,14687,1,3.0421386463681466,-0.007109004739336622
2010-10-26,0.0,1182.0,1184.25,1174.0,1182.75,1743843,1,7.075597514511258,0.0,0.021252275659659148,21.4,21.6,21.15,21.4,16066,1,3.0633909220278057,0.021479713603818507
2010-10-27,-0.0033876805635904006,1183.25,1186.25,1167.75,1178.75,2246880,1,7.072209833947667,-0.003381948848023675,0.020809999513793365,21.85,22.85,21.73,21.85,14499,1,3.084200921541599,0.02102803738317771
2010-10-28,0.0004240882167039217,1178.5,1187.5,1173.5,1179.25,2014979,1,7.072633922164371,0.00042417815482509447,-0.004587164006906175,21.45,22.18,21.3,21.75,7572,1,3.079613757534693,-0.004576659038901698
2010-10-29,0.00042390844212558676,1179.25,1182.5,1172.0,1179.75,1751544,1,7.073057830606497,0.00042399830400685623,0.0,21.75,22.05,21.6,21.75,7761,1,3.079613757534693,0.0
2010-11-01,0.002751033371890088,1180.5,1192.75,1173.75,1183.0,2032082,1,7.075808863978387,0.0027548209366390353,-0.00923794098493591,21.5,22.2,21.2,21.55,14850,1,3.070375816549757,-0.009195402298850519
2010-11-02,0.00820798041782922,1182.75,1193.5,1180.75,1192.75,1573659,1,7.084016844396216,0.008241758241758212,-0.025853378826333984,21.35,21.45,20.95,21.0,10460,1,3.044522437723423,-0.025522041763341052
2010-11-03,0.0037656948265025747,1192.75,1198.0,1179.5,1197.25,2361808,1,7.087782539222719,0.003772793963529697,-0.058840500022933284,21.1,21.65,19.7,19.8,21472,1,2.9856819377004897,-0.05714285714285716
2010-11-04,0.017593333842541803,1197.5,1218.75,1195.25,1218.5,2301698,1,7.1053758730652605,0.017749008143662648,-0.06791120561621078,19.15,19.15,18.45,18.5,13192,1,2.917770732084279,-0.06565656565656564
2010-11-05,0.0028682666662804834,1218.25,1224.5,1212.5,1222.0,2301698,1,7.108244139731541,0.0028723840787854282,0.00269905696916517,18.5,18.8,18.25,18.55,21145,1,2.920469789053444,0.002702702702702675
2010-11-08,-0.0016380020042383592,1220.5,1222.25,1214.75,1220.0,1542756,1,7.106606137727303,-0.0016366612111292644,0.008053734807096813,18.85,19.45,18.65,18.7,9537,1,2.928523523860541,0.008086253369272267
2010-11-09,-0.007404394174210793,1219.25,1224.75,1206.25,1211.0,2324133,1,7.099201743553092,-0.007377049180327888,0.12074951662147981,20.65,21.45,20.5,21.1,13995,1,3.0492730404820207,0.12834224598930488
2010-11-10,0.002474228066351891,1210.5,1217.0,1201.75,1214.0,2483583,1,7.101675971619444,0.002477291494632494,-0.009523881511255716,21.1,21.72,20.65,20.9,15047,1,3.039749158970765,-0.009478672985782088
2010-11-11,-0.002474228066351891,1213.5,1213.75,1202.0,1211.0,1775665,1,7.099201743553092,-0.0024711696869851307,0.007151401157625248,21.45,21.55,20.95,21.05,10268,1,3.0469005601283903,0.0071770334928231705
2010-11-12,-0.012881956654712035,1210.5,1211.75,1191.5,1195.5,2766115,1,7.08631978689838,-0.012799339388934738,0.05544144848385901,21.5,22.35,21.0,22.25,16804,1,3.1023420086122493,0.05700712589073631
2010-11-15,0.0002090956620266482,1195.5,1205.75,1192.5,1195.75,2071297,1,7.0865288825604065,0.00020911752404861872,-0.013574869091069086,21.6,22.0,21.15,21.95,17927,1,3.08876713952118,-0.013483146067415741
2010-11-16,-0.01771824457748128,1195.25,1195.25,1171.0,1174.75,3168883,1,7.068810637982925,-0.017562199456408134,0.037993396439214955,22.2,23.43,22.2,22.8,28423,1,3.126760535960395,0.03872437357630987
2010-11-17,0.0023381879076476153,1175.75,1182.0,1173.25,1177.5,2021219,1,7.071148825890573,0.0023409236007660983,-0.022173857494322213,22.5,22.7,21.8,22.3,16829,1,3.104586678466073,-0.021929824561403466
2010-11-18,0.017051249872658936,1177.75,1199.0,1177.0,1197.75,2067180,1,7.088200075763232,0.01719745222929947,-0.07204043178936548,21.45,21.45,20.7,20.75,23478,1,3.0325462466767075,-0.06950672645739908
2010-11-19,0.00041736227650890356,1197.5,1200.0,1187.5,1198.25,1733603,1,7.088617438039741,0.0004174493842621363,-0.012121360532344916,20.95,21.6,20.4,20.5,15898,1,3.0204248861443626,-0.012048192771084376
2010-11-22,-0.00020865936434599774,1202.75,1206.0,1182.5,1198.0,2212329,1,7.088408778675395,-0.00020863759649492053,-0.03474294844387282,20.85,21.0,19.75,19.8,18084,1,2.9856819377004897,-0.03414634146341455
2010-11-23,-0.016623212871554216,1197.0,1197.75,1174.75,1178.25,2456997,1,7.07178556580384,-0.016485809682804664,0.04686430897621774,20.85,21.25,20.5,20.75,22059,1,3.0325462466767075,0.04797979797979801
2010-11-24,0.015370341544587163,1178.0,1197.5,1175.5,1196.5,1821455,1,7.087155907348428,0.015489072777424173,-0.04686430897621774,20.2,20.25,19.75,19.8,15097,1,2.9856819377004897,-0.04578313253012045
2010-11-26,-0.011135738562070507,1195.75,1200.5,1182.5,1183.25,963332,1,7.076020168786357,-0.011073965733389035,0.07067495766993614,20.35,21.3,20.05,21.25,8876,1,3.056356895370426,0.0732323232323231
2010-11-29,0.0027429070894609,1188.5,1193.75,1172.25,1186.5,2491942,1,7.078763075875818,0.0027466723008662264,0.00936775000360024,21.4,22.4,21.2,21.45,21065,1,3.065724645374026,0.00941176470588223
2010-11-30,-0.005917177028088361,1186.5,1188.25,1173.0,1179.5,3089404,1,7.07284589884773,-0.005899705014749235,0.07842763329823832,22.35,23.35,21.95,23.2,18749,1,3.1441522786722644,0.0815850815850816
2010-12-01,0.0209739232071966,1177.75,1207.75,1176.25,1204.5,2346276,1,7.093819822054926,0.021195421788893665,-0.05766564184980938,21.95,21.95,21.4,21.9,11613,1,3.086486636822455,-0.056034482758620774
2010-12-02,0.015037877364540542,1204.0,1223.25,1202.0,1222.75,2037342,1,7.108857699419467,0.015151515151515138,-0.09828262968925561,21.5,21.6,19.8,19.85,11703,1,2.9882040071331994,-0.09360730593607292
2010-12-03,0.0006131834632592259,1222.75,1227.25,1213.0,1223.5,1890658,1,7.109470882882726,0.0006133714986711336,-0.041136905560489545,20.25,20.25,18.88,19.05,13403,1,2.94706710157271,-0.04030226700251893
2010-12-06,-0.0012267431511849836,1223.25,1226.75,1216.25,1222.0,1326050,1,7.108244139731541,-0.001225991009399241,-0.02390552085355413,18.95,19.2,18.54,18.6,7440,1,2.9231615807191558,-0.023622047244094446
2010-12-07,0.0010223904376918114,1222.75,1235.0,1219.0,1223.25,2449523,1,7.109266530169233,0.0010229132569559152,0.0,18.0,18.65,17.75,18.6,10785,1,2.9231615807191558,0.0
2010-12-08,0.004486141292143309,1222.75,1229.25,1217.25,1228.75,2142544,1,7.113752671461376,0.004496219088493847,-0.021739986636406083,18.5,18.95,18.1,18.2,9626,1,2.9014215940827497,-0.021505376344086113
2010-12-09,0.003452831702968062,1228.5,1238.0,1226.5,1233.0,1388754,1,7.117205503164344,0.0034587995930823734,-0.011049836186585171,17.85,18.35,17.75,18.0,9940,1,2.8903717578961645,-0.01098901098901095
2010-12-10,0.006467282040262923,1232.75,1241.5,1231.5,1241.0,893224,1,7.123672785204607,0.006488240064882467,0.002773926882725597,17.9,18.2,17.8,18.05,10572,1,2.89314568477889,0.002777777777777768
2010-12-13,0.00020143015477547266,1242.0,1247.0,1236.75,1241.25,682650,1,7.123874215359383,0.0002014504431908648,0.013755375068485343,17.95,18.35,17.85,18.3,11557,1,2.9069010598473755,0.013850415512465464
2010-12-14,-0.003631965251564395,1236.0,1242.25,1232.75,1236.75,2008662,1,7.120242250107818,-0.003625377643504568,0.1110818226414354,20.25,20.6,20.15,20.45,7364,1,3.017982882488811,0.11748633879781423
2010-12-15,-0.0038481060143533696,1236.75,1239.5,1228.75,1232.0,2114241,1,7.116394144093465,-0.0038407115423488847,0.016970104218461568,20.45,20.95,20.1,20.8,12359,1,3.0349529867072724,0.017114914425427896
2010-12-16,0.005262104835949799,1232.0,1239.75,1227.5,1238.5,1738245,1,7.121656248929415,0.005275974025974017,-0.014528100562909874,20.6,21.0,20.4,20.5,16346,1,3.0204248861443626,-0.014423076923076983
2010-12-17,0.0,1238.5,1241.0,1234.5,1238.5,1340620,1,7.121656248929415,0.0,-0.012270092591814219,20.5,20.6,20.07,20.25,11304,1,3.0081547935525483,-0.012195121951219523
2010-12-20,0.0022179664299679658,1240.0,1245.75,1234.0,1241.25,1145804,1,7.123874215359383,0.002220427937020597,-0.030077455237278006,19.9,20.25,19.6,19.65,9868,1,2.9780773383152703,-0.029629629629629672
2010-12-21,0.00762443500893184,1241.0,1251.25,1240.75,1250.75,943293,1,7.131498650368314,0.0076535750251762735,-0.020566277581477,19.2,19.5,19.15,19.25,10812,1,2.9575110607337933,-0.020356234096692072
2010-12-22,0.0029937154381629583,1250.0,1255.0,1249.0,1254.5,664450,1,7.134492365806477,0.002998201079352336,0.0,19.2,19.4,19.1,19.25,11006,1,2.9575110607337933,0.0
2010-12-23,-0.001196410910409007,1254.5,1255.75,1249.25,1253.0,594048,1,7.133295954896068,-0.0011956954962136779,0.030692946399406118,19.4,20.25,19.3,19.85,5737,1,2.9882040071331994,0.03116883116883118
2010-12-27,0.00019950124754419818,1249.5,1254.25,1245.5,1253.25,587701,1,7.133495456143613,0.0001995211492418214,0.02977887535561141,19.95,20.6,19.95,20.45,16103,1,3.017982882488811,0.030226700251889005
2010-12-28,0.0005982650492537545,1253.5,1256.5,1251.5,1254.0,553798,1,7.134093721192866,0.0005984440454818163,0.004878058453432921,20.4,20.75,20.22,20.55,4349,1,3.022860940942244,0.004889975550122383
2010-12-29,0.001394561437288111,1254.0,1258.5,1253.25,1255.75,588441,1,7.135488282630154,0.001395534290271172,-0.014706147389695445,20.5,20.55,20.15,20.25,6213,1,3.0081547935525483,-0.014598540145985384
2010-12-30,-0.0009959168236770566,1255.75,1257.5,1251.5,1254.5,713588,1,7.134492365806477,-0.0009954210631096805,-0.0074349784875180625,20.3,20.35,19.95,20.1,6893,1,3.0007198150650303,-0.007407407407407307
2010-12-31,-0.001196410910409007,1254.25,1257.75,1249.5,1253.0,667046,1,7.133295954896068,-0.0011956954962136779,-0.02010117932108768,20.2,20.26,19.7,19.7,5280,1,2.9806186357439426,-0.019900497512437942
2011-01-03,0.009729055198119063,1256.0,1272.5,1255.25,1265.25,1591034,1,7.143025010094187,0.009776536312849249,-0.02051353983310289,19.4,19.4,18.94,19.3,8665,1,2.9601050959108397,-0.02030456852791873
2011-01-04,0.0,1264.75,1270.0,1258.25,1265.25,1778621,1,7.143025010094187,0.0,-0.01041676085825527,19.15,19.75,18.85,19.1,10263,1,2.9496883350525844,-0.01036269430051806
2011-01-05,0.005124173608686888,1265.5,1273.75,1255.75,1271.75,1797267,1,7.148149183702874,0.00513732463939931,-0.021164811192043498,19.15,19.45,18.53,18.7,10180,1,2.928523523860541,-0.020942408376963484
2011-01-06,-0.0011801732290326328,1271.75,1277.0,1266.25,1270.25,1614397,1,7.146969010473842,-0.0011794770984863145,-0.002677377770716305,18.55,19.0,18.4,18.65,11230,1,2.9258461460898246,-0.002673796791443861
2011-01-07,-0.002167275008503111,1269.75,1274.0,1257.75,1267.5,2175596,1,7.144801735465339,-0.0021649281637472484,0.002677377770716305,18.6,19.4,18.2,18.7,13245,1,2.928523523860541,0.002680965147453085
2011-01-10,-0.001579155480159855,1266.25,1268.0,1258.0,1265.5,1876415,1,7.143222579985179,-0.0015779092702169484,0.11599891386288208,21.3,21.68,20.85,21.0,11635,1,3.044522437723423,0.12299465240641716
2011-01-11,0.003943222775039779,1265.5,1273.75,1264.0,1270.5,1662412,1,7.1471658027602185,0.003951007506914239,-0.028987536873252395,20.7,20.85,20.34,20.4,11544,1,3.0155349008501706,-0.028571428571428692
2011-01-12,0.010180197550976544,1270.0,1284.25,1269.25,1283.5,1604117,1,7.157346000311195,0.010232192050373845,-0.047687830785715146,20.07,20.07,19.38,19.45,16229,1,2.9678470700644555,-0.04656862745098034
2011-01-13,-0.0017545574244763884,1283.25,1284.5,1276.25,1281.25,1671242,1,7.155591442886719,-0.0017530190884300634,-0.007741974153615772,19.45,19.71,19.25,19.3,11909,1,2.9601050959108397,-0.007712082262210762
2011-01-14,0.006418382434680403,1281.25,1290.0,1274.25,1289.5,1631162,1,7.162009825321399,0.006439024390243908,-0.047754431295899735,19.6,19.6,18.25,18.4,18635,1,2.91235066461494,-0.04663212435233166
2011-01-18,0.004063079982601359,1289.5,1295.0,1282.75,1294.75,1673094,1,7.166072905304,0.004071345482745237,-0.03034715638929164,18.5,18.75,17.8,17.85,23553,1,2.8820035082256483,-0.029891304347825942
2011-01-19,-0.012630110572759534,1294.5,1296.25,1275.0,1278.5,2322868,1,7.153442794731241,-0.012550685460513633,0.04919024419077145,18.0,19.2,17.85,18.75,23836,1,2.9311937524164198,0.05042016806722671
2011-01-20,-0.001761425252365889,1279.25,1281.5,1267.5,1276.25,2534106,1,7.151681369478875,-0.0017598748533437236,-0.0053476063265951446,19.0,19.45,18.55,18.65,25489,1,2.9258461460898246,-0.005333333333333412
2011-01-21,0.002738655858817829,1276.0,1288.0,1273.25,1279.75,2012431,1,7.154420025337693,0.002742409402546553,0.010666767804195398,18.4,19.1,18.05,18.85,15482,1,2.93651291389402,0.010723860589812562
2011-01-24,0.00681400475472671,1279.5,1289.75,1277.75,1288.5,1635794,1,7.1612340300924195,0.0068372729048642444,-0.02416224927908006,18.85,19.05,18.35,18.4,12230,1,2.91235066461494,-0.023872679045092937
2011-01-25,-0.0007763975545280744,1288.5,1291.75,1277.0,1287.5,2360267,1,7.1604576325378915,-0.0007760962359332213,-0.010929070532190277,18.6,19.0,18.15,18.2,14947,1,2.9014215940827497,-0.010869565217391242
2011-01-26,0.004649369088192579,1287.25,1296.75,1286.0,1293.5,1609255,1,7.165107001626084,0.004660194174757271,-0.03636764417087468,17.95,18.2,17.49,17.55,13874,1,2.865053949911875,-0.03571428571428559
2011-01-27,0.0017379554437315647,1293.75,1298.25,1289.25,1295.75,1554851,1,7.166844957069816,0.0017394665635872553,-0.017241806434506124,17.45,17.8,17.2,17.25,12499,1,2.847812143477369,-0.017094017094017144
2011-01-28,-0.018892372207641728,1295.25,1299.5,1270.5,1271.5,3238629,1,7.147952584862174,-0.018715029905460145,0.11746092259191343,17.3,19.4,17.0,19.4,31765,1,2.9652730660692823,0.12463768115942031
2011-01-31,0.008613992182750607,1269.5,1283.75,1262.25,1282.5,2314420,1,7.1565665770449245,0.008651199370821816,-0.015584731016697884,18.85,19.25,18.55,19.1,17444,1,2.9496883350525844,-0.01546391752577303
2011-02-01,0.01566611674439944,1282.5,1306.0,1281.25,1302.75,2089240,1,7.172232693789324,0.015789473684210575,-0.06209822011829669,18.75,18.75,17.7,17.95,13089,1,2.8875901149342877,-0.060209424083769725
2011-02-02,-0.002113150339695835,1302.25,1305.5,1298.0,1300.0,1396167,1,7.170119543449628,-0.002110919209364792,0.0055555698446023705,17.95,18.35,17.6,18.05,12261,1,2.89314568477889,0.005571030640668662
2011-02-03,0.0024968801985876254,1300.25,1305.75,1291.5,1303.25,1828391,1,7.172616423648216,0.0024999999999999467,-0.01958104519910675,18.25,18.5,17.55,17.7,9831,1,2.8735646395797834,-0.01939058171745156
2011-02-04,0.0030645494200243206,1303.25,1308.5,1298.0,1307.25,1585618,1,7.17568097306824,0.0030692499520430516,-0.02575249610241448,17.55,17.75,17.1,17.25,13526,1,2.847812143477369,-0.025423728813559254
2011-02-07,0.006481151165647958,1307.25,1320.0,1306.0,1315.75,1501112,1,7.182162124233888,0.00650219927328366,-0.017544309650909806,17.15,17.15,16.7,16.95,11895,1,2.830267833826459,-0.017391304347826098
2011-02-08,0.0045497708816713,1315.0,1322.25,1313.0,1321.75,1453914,1,7.186711895115559,0.0045601368041041646,-0.005917177028088361,16.95,17.25,16.65,16.85,14041,1,2.8243506567983707,-0.005899705014749124
2011-02-09,-0.001893222829782104,1321.5,1322.0,1311.75,1319.25,1825859,1,7.184818672285777,-0.001891431813883071,0.07981442323012988,18.45,18.65,18.13,18.25,14369,1,2.9041650800285006,0.08308605341246289
2011-02-10,-0.00037907506140033576,1318.5,1320.5,1308.5,1318.75,2055532,1,7.184439597224377,-0.0003790032215273964,0.0027359798188748563,18.6,18.7,18.1,18.3,14870,1,2.9069010598473755,0.00273972602739736
2011-02-11,0.0064248142394038865,1318.25,1328.75,1310.0,1327.25,1881031,1,7.190864411463781,0.0064454976303318645,-0.013755375068485343,18.4,18.45,17.9,18.05,17138,1,2.89314568477889,-0.013661202185792365
2011-02-14,0.00037664783872770613,1326.0,1331.25,1324.5,1327.75,1171814,1,7.1912410593025085,0.0003767187794312399,-0.01114217655324179,18.0,18.1,17.75,17.85,11926,1,2.8820035082256483,-0.011080332409972304
2011-02-15,-0.001130369374315876,1328.0,1329.25,1322.25,1326.25,1457415,1,7.190110689928193,-0.0011297307475052198,0.01114217655324179,17.95,18.07,17.8,18.05,18916,1,2.89314568477889,0.011204481792717047
2011-02-16,0.005076630250516523,1326.25,1336.0,1325.75,1333.0,1801087,1,7.195187320178709,0.005089538171536345,0.013755375068485343,17.8,18.4,17.6,18.3,19804,1,2.9069010598473755,0.013850415512465464
2011-02-17,0.0035570570127045897,1333.0,1340.0,1328.5,1337.75,1677669,1,7.198744377191414,0.003563390847711956,0.008163310639160759,18.1,18.57,18.1,18.45,14809,1,2.915064370486536,0.008196721311475308
2011-02-18,0.003544449191606347,1337.75,1343.0,1335.0,1342.5,1516091,1,7.20228882638302,0.003550738179779467,0.008097210232619556,18.45,18.8,18.34,18.6,10142,1,2.9231615807191558,0.008130081300813163
2011-02-22,-0.021077182213083745,1342.25,1342.5,1310.25,1314.5,3257861,1,7.181211644169936,-0.020856610800744857,0.12847832477313093,19.3,21.2,19.3,21.15,34291,1,3.0516399054922867,0.13709677419354827
2011-02-23,-0.006870256030753197,1314.0,1320.5,1297.5,1305.5,3075485,1,7.174341388139183,-0.0068467097755801065,0.050702103119962594,20.8,22.75,20.6,22.25,36384,1,3.1023420086122493,0.05200945626477549
2011-02-24,-0.0021086943498591637,1305.75,1310.75,1292.5,1302.75,2903883,1,7.172232693789324,-0.0021064726158559477,-0.018141087070650208,22.4,22.65,21.5,21.85,25085,1,3.084200921541599,-0.017977528089887618
2011-02-25,0.01220690343505293,1302.5,1320.0,1301.5,1318.75,1827557,1,7.184439597224377,0.012281711763576952,-0.08099663314890737,21.3,21.55,20.05,20.15,20595,1,3.0032042883926917,-0.07780320366132731
2011-02-28,0.005482573521431,1318.25,1329.0,1313.0,1326.0,1941581,1,7.189922170745808,0.005497630331753545,-0.04829400935895567,20.05,20.05,19.13,19.2,16376,1,2.954910279033736,-0.04714640198511166
2011-03-01,-0.01903369223330298,1326.5,1336.5,1300.75,1301.0,3054741,1,7.170888478512505,-0.018853695324283604,0.09909090264423082,19.1,21.2,19.0,21.2,23246,1,3.054001181677967,0.10416666666666674
2011-03-02,0.0036443888039032757,1301.25,1313.75,1296.25,1305.75,2680941,1,7.174532867316408,0.0036510376633358543,-0.004728141195946112,21.05,21.3,20.2,21.1,15390,1,3.0492730404820207,-0.004716981132075415
2011-03-03,0.018213366306018663,1306.25,1332.0,1305.0,1329.75,2361733,1,7.192746233622427,0.018380241240666173,-0.06865440473807816,20.3,20.35,19.65,19.7,19015,1,2.9806186357439426,-0.06635071090047406
2011-03-04,-0.007169842035383844,1329.75,1334.5,1311.25,1320.25,2944659,1,7.185576391587043,-0.007144200037601078,0.017610518008635445,19.65,20.85,19.41,20.05,18225,1,2.998229153752578,0.017766497461928932
2011-03-07,-0.008557625677142688,1320.25,1327.25,1302.75,1309.0,2702700,1,7.1770187659099,-0.008521113425487559,0.04867140637581224,20.15,21.65,19.65,21.05,19466,1,3.0469005601283903,0.04987531172069826
2011-03-08,0.008368249670516192,1308.75,1325.75,1306.0,1320.0,2209200,1,7.1853870155804165,0.008403361344537785,-0.02891767763957942,20.9,21.53,20.15,20.45,17640,1,3.017982882488811,-0.028503562945368266
2011-03-09,-0.0034149151000688605,1319.75,1325.0,1311.5,1315.5,2196273,1,7.181972100480348,-0.003409090909090917,0.02891767763957942,20.3,21.35,20.3,21.05,16938,1,3.0469005601283903,0.02933985330073363
2011-03-10,-0.016285444698336704,1315.75,1317.25,1292.75,1294.25,2605190,1,7.165686655782011,-0.01615355378183203,0.05544144848385901,21.05,22.35,21.05,22.25,24822,1,3.1023420086122493,0.05700712589073631
2011-03-11,0.009037654054365518,1293.75,1308.75,1283.0,1306.0,1125367,1,7.174724309836376,0.009078616959629082,-0.009029406719394117,23.0,23.0,21.8,22.05,30334,1,3.093312601892855,-0.008988764044943753
2011-03-14,-0.008072309834211921,1302.25,1305.75,1286.0,1295.5,817826,1,7.1666520000021645,-0.008039816232771835,0.011274076573217773,22.52,22.85,22.1,22.3,22348,1,3.104586678466073,0.01133786848072571
2011-03-15,-0.015754483199128977,1290.5,1293.25,1251.0,1275.25,3992352,1,7.1508975168030355,-0.015631030490158238,0.05028381642621538,24.0,24.9,22.65,23.45,35770,1,3.1548704948922883,0.05156950672645744
2011-03-16,-0.016803795610169203,1274.75,1283.5,1243.25,1254.0,4540281,1,7.134093721192866,-0.016663399333464057,0.0599973085783736,23.1,26.0,22.9,24.9,60819,1,3.214867803470662,0.061833688699360234
2011-03-17,0.011693721597231033,1254.75,1274.5,1241.25,1268.75,2979478,1,7.145787442790097,0.011762360446570863,-0.030583423372080087,24.0,24.45,23.45,24.15,22436,1,3.184284380098582,-0.030120481927710885
2011-03-18,0.004325606430053419,1268.5,1287.5,1261.5,1274.25,2342198,1,7.150113049220151,0.004334975369458149,-0.03368739598367565,23.55,23.81,22.95,23.35,19153,1,3.150596984114906,-0.03312629399585909
2011-03-21,0.014607329551706627,1276.25,1296.25,1274.75,1293.0,1488232,1,7.164720378771857,0.014714537963507857,-0.07790366942478677,22.4,22.52,21.5,21.6,18060,1,3.0726933146901194,-0.07494646680942185
2011-03-22,-0.003680391563523955,1292.5,1296.5,1287.5,1288.25,1441789,1,7.1610399872083335,-0.0036736272235111667,-0.0046403795565024275,21.6,21.75,21.25,21.5,11684,1,3.068052935133617,-0.00462962962962965
2011-03-23,0.002906697134213765,1287.75,1296.0,1279.0,1292.0,1939892,1,7.163946684342547,0.002910925674364462,-0.047628048989254435,21.7,22.1,20.45,20.5,15435,1,3.0204248861443626,-0.046511627906976716
2011-03-24,0.01020318794811459,1292.0,1306.75,1289.25,1305.25,1833298,1,7.174149872290662,0.010255417956656299,-0.02719574280849013,20.15,20.35,19.55,19.95,17515,1,2.9932291433358724,-0.02682926829268295
2011-03-25,0.003632543904535268,1304.5,1314.5,1304.0,1310.0,1651563,1,7.177782416195197,0.003639149588201551,-0.010075651988741718,19.95,20.0,19.4,19.75,14894,1,2.9831534913471307,-0.010025062656641603
